[ T-Cross ]
    title = [t-cross] in r-z mesh
     mesh =  r-z            # mesh type is r-z scoring mesh
       x0 =   0.000000      # center x-position of r-z mesh
       y0 =   0.000000      # center y-position of r-z mesh
   r-type =    2            # r-mesh is linear given by rmin, rmax and nr
     rmin =   0.000000      # minimum value of r-mesh points
     rmax =   30.00000      # maximum value of r-mesh points
#    rdel =   1.000000      # mesh width of r-mesh points
       nr =     30          # number of r-mesh points
#    data = ( r(i), i = 1, nr + 1 )
#           0.00000E+00  1.00000E+00  2.00000E+00  3.00000E+00  4.00000E+00
#           5.00000E+00  6.00000E+00  7.00000E+00  8.00000E+00  9.00000E+00
#           1.00000E+01  1.10000E+01  1.20000E+01  1.30000E+01  1.40000E+01
#           1.50000E+01  1.60000E+01  1.70000E+01  1.80000E+01  1.90000E+01
#           2.00000E+01  2.10000E+01  2.20000E+01  2.30000E+01  2.40000E+01
#           2.50000E+01  2.60000E+01  2.70000E+01  2.80000E+01  2.90000E+01
#           3.00000E+01
   z-type =    1            # z-mesh is given by the below data
       nz =      0          # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
           -1.09000E+01
   e-type =    1            # e-mesh is given by the below data
       ne =      3          # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
            0.00000E+00  5.00000E-07  1.00000E-02  2.00000E+01
   1.3000E+01   1.4000E+01   2.4550E+08  0.0306
   1.4000E+01   1.5000E+01   2.3969E+08  0.0257
   1.5000E+01   1.6000E+01   2.4271E+08  0.0238
   1.6000E+01   1.7000E+01   2.4797E+08  0.0384
   1.7000E+01   1.8000E+01   2.4708E+08  0.0321
   1.8000E+01   1.9000E+01   2.3247E+08  0.0210
   1.9000E+01   2.0000E+01   2.4639E+08  0.0233
   2.0000E+01   2.1000E+01   2.4069E+08  0.0312
   2.1000E+01   2.2000E+01   2.5483E+08  0.0358
   2.2000E+01   2.3000E+01   2.3564E+08  0.0251
   2.3000E+01   2.4000E+01   2.3307E+08  0.0208
   2.4000E+01   2.5000E+01   2.3741E+08  0.0246
   2.5000E+01   2.6000E+01   2.3068E+08  0.0200
   2.6000E+01   2.7000E+01   2.2629E+08  0.0184
   2.7000E+01   2.8000E+01   2.1923E+08  0.0175
   2.8000E+01   2.9000E+01   2.3283E+08  0.0280
   2.9000E+01   3.0000E+01   2.0414E+08  0.0220

#   sum over    2.8274E+03   2.3578E+08

'no. =  3,  iz surf =  1,   ie =  3'
msuc: {\huge [t-cross] in r-z mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
  z surface crossing
  z     &=&  -1.0900E+01 [cm]
  emin  &=&   1.0000E-02 [MeV]
  emax  &=&   2.0000E+01 [MeV]
 tot area  &=&   2.8274E+03 [cm^2]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  2 # 1:Batch variance, 2:History variance
# resc2  = 1.00918122271111685E-06 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+07 # Total history number or Total batch number
# maxcas =     1000000 # History / Batch, only used for istdev=1
# rijklst=  -1.0909668918764960E-250 # Next initial random number
# bitrseed = 1000110000001000111111101100101001110101110010000011011101101000
