[ T-Cross ]
    title = [t-cross] in r-z mesh
     mesh =  r-z            # mesh type is r-z scoring mesh
       x0 =   0.000000      # center x-position of r-z mesh
       y0 =   0.000000      # center y-position of r-z mesh
   r-type =    2            # r-mesh is linear given by rmin, rmax and nr
     rmin =   0.000000      # minimum value of r-mesh points
     rmax =   30.00000      # maximum value of r-mesh points
#    rdel =   1.000000      # mesh width of r-mesh points
       nr =     30          # number of r-mesh points
#    data = ( r(i), i = 1, nr + 1 )
#           0.00000E+00  1.00000E+00  2.00000E+00  3.00000E+00  4.00000E+00
#           5.00000E+00  6.00000E+00  7.00000E+00  8.00000E+00  9.00000E+00
#           1.00000E+01  1.10000E+01  1.20000E+01  1.30000E+01  1.40000E+01
#           1.50000E+01  1.60000E+01  1.70000E+01  1.80000E+01  1.90000E+01
#           2.00000E+01  2.10000E+01  2.20000E+01  2.30000E+01  2.40000E+01
#           2.50000E+01  2.60000E+01  2.70000E+01  2.80000E+01  2.90000E+01
#           3.00000E+01
   z-type =    1            # z-mesh is given by the below data
       nz =      0          # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
           -1.09000E+01
   e-type =    1            # e-mesh is given by the below data
       ne =      3          # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
            0.00000E+00  5.00000E-07  1.00000E-02  2.00000E+01
   1.3000E+01   1.4000E+01   2.4609E+08  0.0354
   1.4000E+01   1.5000E+01   2.3748E+08  0.0283
   1.5000E+01   1.6000E+01   2.4491E+08  0.0265
   1.6000E+01   1.7000E+01   2.5205E+08  0.0454
   1.7000E+01   1.8000E+01   2.5105E+08  0.0371
   1.8000E+01   1.9000E+01   2.3044E+08  0.0226
   1.9000E+01   2.0000E+01   2.4807E+08  0.0261
   2.0000E+01   2.1000E+01   2.3994E+08  0.0363
   2.1000E+01   2.2000E+01   2.5346E+08  0.0369
   2.2000E+01   2.3000E+01   2.3754E+08  0.0288
   2.3000E+01   2.4000E+01   2.3569E+08  0.0238
   2.4000E+01   2.5000E+01   2.3938E+08  0.0288
   2.5000E+01   2.6000E+01   2.3021E+08  0.0228
   2.6000E+01   2.7000E+01   2.2523E+08  0.0205
   2.7000E+01   2.8000E+01   2.1590E+08  0.0167
   2.8000E+01   2.9000E+01   2.3211E+08  0.0325
   2.9000E+01   3.0000E+01   2.0486E+08  0.0256

#   sum over    2.8274E+03   2.3632E+08

'no. =  3,  iz surf =  1,   ie =  3'
msuc: {\huge [t-cross] in r-z mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
  z surface crossing
  z     &=&  -1.0900E+01 [cm]
  emin  &=&   1.0000E-02 [MeV]
  emax  &=&   2.0000E+01 [MeV]
 tot area  &=&   2.8274E+03 [cm^2]
e:
 
# Information for Restart Calculation
# This calculation was restarted using r_FluxDist_SourcePlane_Neutron.dat
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 8.36611334561026437E-10 # Total source weight or Total source weight / maxcas
# resc3  = 8.29000000000000000E+03 # Total history number or Total batch number
# maxcas =        1000 # History / Batch, only used for istdev=1
# rijklst=  -1.1130689071279443E-075 # Next initial random number
# bitrseed = 1011000001100000000111000100111001101110100110001111111100100111
