[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   5.2966E-01   5.3456E-01   1.6717E+05  0.1235
   5.3456E-01   5.3951E-01   1.8220E+05  0.1177
   5.3951E-01   5.4450E-01   1.8218E+05  0.1139
   5.4450E-01   5.4954E-01   1.4092E+05  0.1313
   5.4954E-01   5.5463E-01   2.1163E+05  0.1075
   5.5463E-01   5.5976E-01   1.5863E+05  0.1221
   5.5976E-01   5.6494E-01   1.9404E+05  0.1118
   5.6494E-01   5.7016E-01   1.7176E+05  0.1205
   5.7016E-01   5.7544E-01   1.6749E+05  0.1219
   5.7544E-01   5.8076E-01   1.7798E+05  0.1191
   5.8076E-01   5.8614E-01   1.9649E+05  0.1100
   5.8614E-01   5.9156E-01   2.2081E+05  0.1066
   5.9156E-01   5.9704E-01   1.8403E+05  0.1145
   5.9704E-01   6.0256E-01   1.3388E+05  0.1307
   6.0256E-01   6.0814E-01   2.0705E+05  0.1088
   6.0814E-01   6.1376E-01   2.2143E+05  0.1059
   6.1376E-01   6.1944E-01   1.7445E+05  0.1185
   6.1944E-01   6.2517E-01   1.8819E+05  0.1155
   6.2517E-01   6.3096E-01   2.1766E+05  0.1059
   6.3096E-01   6.3680E-01   2.0650E+05  0.1066
   6.3680E-01   6.4269E-01   1.7915E+05  0.1156
   6.4269E-01   6.4863E-01   1.6437E+05  0.1193
   6.4863E-01   6.5464E-01   2.3285E+05  0.1030
   6.5464E-01   6.6069E-01   1.9271E+05  0.1148
   6.6069E-01   6.6681E-01   1.6944E+05  0.1158
   6.6681E-01   6.7298E-01   1.9449E+05  0.1089
   6.7298E-01   6.7920E-01   1.8498E+05  0.1140
   6.7920E-01   6.8549E-01   2.3860E+05  0.1025
   6.8549E-01   6.9183E-01   2.0276E+05  0.1113
   6.9183E-01   6.9823E-01   2.1944E+05  0.1046
   6.9823E-01   7.0469E-01   2.5956E+05  0.0960
   7.0469E-01   7.1121E-01   2.0350E+05  0.1094
   7.1121E-01   7.1779E-01   2.1824E+05  0.1048
   7.1779E-01   7.2444E-01   2.1177E+05  0.1071
   7.2444E-01   7.3114E-01   2.0747E+05  0.1075
   7.3114E-01   7.3790E-01   2.2108E+05  0.1031
   7.3790E-01   7.4473E-01   2.1223E+05  0.1034
   7.4473E-01   7.5162E-01   1.7213E+05  0.1148
   7.5162E-01   7.5858E-01   2.2003E+05  0.1059
   7.5858E-01   7.6560E-01   1.7307E+05  0.1173
   7.6560E-01   7.7268E-01   2.2579E+05  0.1070
   7.7268E-01   7.7983E-01   2.0992E+05  0.1094
   7.7983E-01   7.8705E-01   1.9026E+05  0.1083
   7.8705E-01   7.9433E-01   1.9941E+05  0.1109
   7.9433E-01   8.0168E-01   2.2318E+05  0.1021
   8.0168E-01   8.0910E-01   1.9133E+05  0.1146
   8.0910E-01   8.1658E-01   2.2581E+05  0.1022
   8.1658E-01   8.2414E-01   1.6016E+05  0.1196
   8.2414E-01   8.3176E-01   1.9903E+05  0.1101
   8.3176E-01   8.3946E-01   1.8707E+05  0.1140
   8.3946E-01   8.4723E-01   2.0644E+05  0.1104
   8.4723E-01   8.5507E-01   1.8839E+05  0.1157
   8.5507E-01   8.6298E-01   1.8368E+05  0.1128
   8.6298E-01   8.7096E-01   2.3175E+05  0.1039
   8.7096E-01   8.7902E-01   2.6686E+05  0.0967
   8.7902E-01   8.8716E-01   1.8933E+05  0.1114
   8.8716E-01   8.9536E-01   2.0294E+05  0.1109
   8.9536E-01   9.0365E-01   2.0170E+05  0.1101
   9.0365E-01   9.1201E-01   2.1581E+05  0.1043
   9.1201E-01   9.2045E-01   2.2486E+05  0.1050
   9.2045E-01   9.2897E-01   1.6690E+05  0.1163
   9.2897E-01   9.3756E-01   1.9685E+05  0.1100
   9.3756E-01   9.4624E-01   1.7933E+05  0.1128
   9.4624E-01   9.5499E-01   1.6906E+05  0.1190
   9.5499E-01   9.6383E-01   1.5551E+05  0.1254
   9.6383E-01   9.7275E-01   2.1180E+05  0.1054
   9.7275E-01   9.8175E-01   2.4928E+05  0.0988
   9.8175E-01   9.9083E-01   2.0389E+05  0.1055
   9.9083E-01   1.0000E+00   1.9804E+05  0.1090
   1.0000E+00   1.0093E+00   1.5905E+05  0.1177
   1.0093E+00   1.0186E+00   1.5209E+05  0.1217
   1.0186E+00   1.0280E+00   1.7879E+05  0.1145
   1.0280E+00   1.0375E+00   1.8256E+05  0.1159
   1.0375E+00   1.0471E+00   1.7392E+05  0.1162
   1.0471E+00   1.0568E+00   2.6067E+05  0.0954
   1.0568E+00   1.0666E+00   1.8007E+05  0.1136
   1.0666E+00   1.0765E+00   1.8661E+05  0.1097
   1.0765E+00   1.0864E+00   2.0122E+05  0.1059
   1.0864E+00   1.0965E+00   1.8685E+05  0.1137
   1.0965E+00   1.1066E+00   1.9797E+05  0.1110
   1.1066E+00   1.1169E+00   2.2122E+05  0.1040
   1.1169E+00   1.1272E+00   1.7198E+05  0.1186
   1.1272E+00   1.1376E+00   1.7162E+05  0.1166
   1.1376E+00   1.1482E+00   1.6419E+05  0.1202
   1.1482E+00   1.1588E+00   1.7445E+05  0.1191
   1.1588E+00   1.1695E+00   2.0024E+05  0.1067
   1.1695E+00   1.1803E+00   1.8193E+05  0.1160
   1.1803E+00   1.1912E+00   1.7628E+05  0.1163
   1.1912E+00   1.2023E+00   1.4881E+05  0.1288
   1.2023E+00   1.2134E+00   1.7804E+05  0.1141
   1.2134E+00   1.2246E+00   1.7744E+05  0.1155
   1.2246E+00   1.2359E+00   2.4215E+05  0.0989
   1.2359E+00   1.2474E+00   1.6779E+05  0.1161
   1.2474E+00   1.2589E+00   1.1515E+05  0.1349
   1.2589E+00   1.2706E+00   1.8552E+05  0.1137
   1.2706E+00   1.2823E+00   1.7554E+05  0.1158
   1.2823E+00   1.2942E+00   1.6359E+05  0.1196
   1.2942E+00   1.3062E+00   1.6608E+05  0.1196
   1.3062E+00   1.3183E+00   1.3593E+05  0.1312
   1.3183E+00   1.3305E+00   1.6686E+05  0.1204
   1.3305E+00   1.3428E+00   1.6733E+05  0.1157
   1.3428E+00   1.3552E+00   1.8590E+05  0.1118
   1.3552E+00   1.3677E+00   2.2169E+05  0.1053
   1.3677E+00   1.3804E+00   1.5190E+05  0.1200
   1.3804E+00   1.3932E+00   1.7088E+05  0.1206
   1.3932E+00   1.4060E+00   1.5686E+05  0.1179
   1.4060E+00   1.4191E+00   1.6802E+05  0.1213
   1.4191E+00   1.4322E+00   1.4864E+05  0.1237
   1.4322E+00   1.4454E+00   1.1832E+05  0.1381
   1.4454E+00   1.4588E+00   1.5238E+05  0.1215
   1.4588E+00   1.4723E+00   1.7897E+05  0.1152
   1.4723E+00   1.4859E+00   1.7431E+05  0.1163
   1.4859E+00   1.4997E+00   1.8385E+05  0.1136
   1.4997E+00   1.5136E+00   1.6012E+05  0.1216
   1.5136E+00   1.5276E+00   1.5318E+05  0.1244
   1.5276E+00   1.5417E+00   1.5067E+05  0.1249
   1.5417E+00   1.5560E+00   1.3946E+05  0.1324
   1.5560E+00   1.5704E+00   1.5599E+05  0.1209
   1.5704E+00   1.5849E+00   1.1864E+05  0.1359
   1.5849E+00   1.5996E+00   1.9178E+05  0.1135
   1.5996E+00   1.6144E+00   1.8005E+05  0.1173
   1.6144E+00   1.6293E+00   1.8463E+05  0.1147
   1.6293E+00   1.6444E+00   1.6795E+05  0.1204
   1.6444E+00   1.6596E+00   1.3064E+05  0.1397
   1.6596E+00   1.6749E+00   5.6857E+06  0.0202
   1.6749E+00   1.6904E+00   5.7741E+06  0.0200
   1.6904E+00   1.7061E+00   5.6829E+06  0.0202
   1.7061E+00   1.7219E+00   5.9012E+06  0.0198
   1.7219E+00   1.7378E+00   6.1162E+06  0.0195
   1.7378E+00   1.7539E+00   6.0999E+06  0.0195
   1.7539E+00   1.7701E+00   6.2286E+06  0.0193
   1.7701E+00   1.7865E+00   5.9632E+06  0.0197
   1.7865E+00   1.8030E+00   6.2422E+06  0.0193
   1.8030E+00   1.8197E+00   6.2985E+06  0.0193
   1.8197E+00   1.8365E+00   6.1446E+06  0.0195
   1.8365E+00   1.8535E+00   6.3561E+06  0.0192
   1.8535E+00   1.8707E+00   6.5723E+06  0.0188
   1.8707E+00   1.8880E+00   6.2879E+06  0.0192
   1.8880E+00   1.9055E+00   6.5912E+06  0.0187
   1.9055E+00   1.9231E+00   6.6352E+06  0.0187
   1.9231E+00   1.9409E+00   6.8677E+06  0.0184
   1.9409E+00   1.9588E+00   6.7816E+06  0.0185
   1.9588E+00   1.9770E+00   6.9470E+06  0.0182
   1.9770E+00   1.9953E+00   6.8442E+06  0.0184
   1.9953E+00   2.0137E+00   1.8621E+06  0.0353
   2.0137E+00   2.0324E+00   4.2129E+04  0.2215
   2.0324E+00   2.0512E+00   3.5452E+05  0.0819
   2.0512E+00   2.0701E+00   3.8478E+04  0.2523
   2.0701E+00   2.0893E+00   3.1106E+04  0.2598
   2.0893E+00   2.1086E+00   5.6058E+04  0.2093
   2.1086E+00   2.1281E+00   5.7813E+04  0.2027
   2.1281E+00   2.1478E+00   6.1072E+04  0.2018
   2.1478E+00   2.1677E+00   5.5736E+04  0.2003
   2.1677E+00   2.1878E+00   4.3433E+04  0.2315
   2.1878E+00   2.2080E+00   3.6436E+04  0.2541
   2.2080E+00   2.2284E+00   1.1120E+07  0.0146
   2.2284E+00   2.2491E+00   1.8245E+04  0.3808
   2.2491E+00   2.2699E+00   3.1498E+04  0.2844
   2.2699E+00   2.2909E+00   1.4018E+04  0.4211
   2.2909E+00   2.3121E+00   1.3897E+04  0.4079
   2.3121E+00   2.3335E+00   2.5820E+04  0.3053
   2.3335E+00   2.3550E+00   1.7773E+04  0.3875
   2.3550E+00   2.3768E+00   1.3931E+04  0.4037
   2.3768E+00   2.3988E+00   2.3522E+04  0.3066
   2.3988E+00   2.4210E+00   1.5912E+04  0.4120
   2.4210E+00   2.4434E+00   1.6730E+04  0.3740
   2.4434E+00   2.4660E+00   1.6695E+04  0.3846
   2.4660E+00   2.4889E+00   2.5469E+04  0.3132
   2.4889E+00   2.5119E+00   1.1861E+04  0.4798
   2.5119E+00   2.5351E+00   2.8583E+04  0.2806
   2.5351E+00   2.5586E+00   1.9861E+04  0.3454
   2.5586E+00   2.5823E+00   1.7281E+04  0.3667
   2.5823E+00   2.6062E+00   1.6880E+04  0.3649
   2.6062E+00   2.6303E+00   8.7628E+03  0.4197
   2.6303E+00   2.6546E+00   8.9496E+03  0.5010
   2.6546E+00   2.6792E+00   7.8865E+03  0.5101
   2.6792E+00   2.7040E+00   2.2745E+04  0.3422
   2.7040E+00   2.7290E+00   1.2459E+04  0.4318
   2.7290E+00   2.7542E+00   2.7225E+04  0.2899
   2.7542E+00   2.7797E+00   1.6509E+04  0.3808
   2.7797E+00   2.8054E+00   6.8029E+03  0.5343
   2.8054E+00   2.8314E+00   1.4726E+04  0.4282
   2.8314E+00   2.8576E+00   1.6813E+04  0.3722
   2.8576E+00   2.8840E+00   2.6305E+04  0.2988
   2.8840E+00   2.9107E+00   2.3285E+04  0.3041
   2.9107E+00   2.9376E+00   1.9579E+04  0.3445
   2.9376E+00   2.9648E+00   3.3085E+04  0.2701
   2.9648E+00   2.9923E+00   2.7297E+04  0.2957
   2.9923E+00   3.0200E+00   2.7477E+04  0.2953
   3.0200E+00   3.0479E+00   1.7974E+04  0.3556
   3.0479E+00   3.0761E+00   1.6440E+04  0.3661
   3.0761E+00   3.1046E+00   2.4572E+04  0.2970
   3.1046E+00   3.1333E+00   1.4452E+04  0.4073
   3.1333E+00   3.1623E+00   1.8425E+04  0.3757
   3.1623E+00   3.1915E+00   1.3901E+04  0.3690
   3.1915E+00   3.2211E+00   3.0689E+04  0.2914
   3.2211E+00   3.2509E+00   3.1823E+04  0.2726
   3.2509E+00   3.2810E+00   1.7250E+04  0.3454
   3.2810E+00   3.3113E+00   1.9681E+04  0.3297
   3.3113E+00   3.3420E+00   1.1176E+04  0.4573
   3.3420E+00   3.3729E+00   2.4748E+04  0.3155
   3.3729E+00   3.4041E+00   2.2528E+04  0.3341
   3.4041E+00   3.4356E+00   2.2490E+04  0.3184
   3.4356E+00   3.4674E+00   1.8043E+04  0.3362
   3.4674E+00   3.4995E+00   2.3155E+04  0.3218
   3.4995E+00   3.5318E+00   2.3965E+04  0.3207
   3.5318E+00   3.5645E+00   2.7024E+04  0.2968
   3.5645E+00   3.5975E+00   2.2239E+04  0.3236
   3.5975E+00   3.6308E+00   3.6538E+04  0.2557
   3.6308E+00   3.6644E+00   3.2978E+04  0.2641
   3.6644E+00   3.6983E+00   4.4781E+04  0.2272
   3.6983E+00   3.7325E+00   3.2389E+04  0.2634
   3.7325E+00   3.7670E+00   1.9922E+04  0.3387
   3.7670E+00   3.8019E+00   1.7927E+04  0.3502
   3.8019E+00   3.8371E+00   7.2273E+03  0.5988
   3.8371E+00   3.8726E+00   2.7533E+04  0.2701
   3.8726E+00   3.9084E+00   2.8432E+04  0.2754
   3.9084E+00   3.9446E+00   1.6437E+04  0.3752
   3.9446E+00   3.9811E+00   2.6246E+04  0.2960
   3.9811E+00   4.0179E+00   2.6917E+04  0.2944
   4.0179E+00   4.0551E+00   2.6047E+04  0.3056
   4.0551E+00   4.0926E+00   1.8774E+04  0.3465
   4.0926E+00   4.1305E+00   2.8545E+04  0.2870
   4.1305E+00   4.1687E+00   2.1135E+04  0.3216
   4.1687E+00   4.2073E+00   2.4812E+04  0.2904
   4.2073E+00   4.2462E+00   2.5696E+04  0.3081
   4.2462E+00   4.2855E+00   2.7596E+04  0.2978
   4.2855E+00   4.3251E+00   2.4911E+04  0.2853
   4.3251E+00   4.3652E+00   2.7294E+04  0.3018
   4.3652E+00   4.4055E+00   2.4749E+04  0.2920
   4.4055E+00   4.4463E+00   5.8990E+04  0.1942
   4.4463E+00   4.4875E+00   2.5011E+04  0.3150
   4.4875E+00   4.5290E+00   3.6674E+04  0.2541
   4.5290E+00   4.5709E+00   1.7559E+04  0.3362
   4.5709E+00   4.6132E+00   3.4901E+04  0.2632
   4.6132E+00   4.6559E+00   3.4187E+04  0.2576
   4.6559E+00   4.6989E+00   3.0638E+04  0.2806
   4.6989E+00   4.7424E+00   2.5174E+04  0.2798
   4.7424E+00   4.7863E+00   1.9617E+04  0.3329
   4.7863E+00   4.8306E+00   1.8407E+04  0.3649
   4.8306E+00   4.8753E+00   1.4861E+04  0.3888
   4.8753E+00   4.9204E+00   2.4816E+04  0.3114
   4.9204E+00   4.9659E+00   6.6430E+04  0.1824
   4.9659E+00   5.0119E+00   4.2835E+04  0.2432
   5.0119E+00   5.0582E+00   2.2109E+04  0.3374
   5.0582E+00   5.1050E+00   2.1125E+04  0.3318
   5.1050E+00   5.1523E+00   1.7873E+04  0.3783
   5.1523E+00   5.2000E+00   2.7196E+04  0.2771
   5.2000E+00   5.2481E+00   3.2650E+04  0.2742
   5.2481E+00   5.2966E+00   2.4385E+04  0.3149
   5.2966E+00   5.3456E+00   4.8398E+04  0.2211
   5.3456E+00   5.3951E+00   3.4781E+04  0.2476
   5.3951E+00   5.4450E+00   2.9123E+04  0.2745
   5.4450E+00   5.4954E+00   9.9866E+03  0.4409
   5.4954E+00   5.5463E+00   3.0227E+04  0.2795
   5.5463E+00   5.5976E+00   3.2744E+04  0.2734
   5.5976E+00   5.6494E+00   2.3863E+04  0.3028
   5.6494E+00   5.7016E+00   3.4662E+04  0.2599
   5.7016E+00   5.7544E+00   2.9419E+04  0.2745
   5.7544E+00   5.8076E+00   3.5574E+04  0.2648
   5.8076E+00   5.8614E+00   2.0046E+04  0.3446
   5.8614E+00   5.9156E+00   2.9729E+04  0.2843
   5.9156E+00   5.9704E+00   4.1899E+04  0.2368
   5.9704E+00   6.0256E+00   4.4974E+04  0.2323
   6.0256E+00   6.0814E+00   3.7057E+04  0.2414
   6.0814E+00   6.1376E+00   2.8575E+04  0.2924
   6.1376E+00   6.1944E+00   3.0318E+04  0.2522
   6.1944E+00   6.2517E+00   1.7027E+04  0.3503
   6.2517E+00   6.3096E+00   3.1464E+04  0.2731
   6.3096E+00   6.3680E+00   1.7443E+04  0.3745
   6.3680E+00   6.4269E+00   3.0201E+04  0.2780
   6.4269E+00   6.4863E+00   2.2542E+04  0.2972
   6.4863E+00   6.5464E+00   3.4076E+04  0.2624
   6.5464E+00   6.6069E+00   4.0797E+04  0.2409
   6.6069E+00   6.6681E+00   4.4677E+04  0.2233
   6.6681E+00   6.7298E+00   3.3413E+04  0.2711
   6.7298E+00   6.7920E+00   7.0707E+04  0.1870
   6.7920E+00   6.8549E+00   1.7830E+04  0.3072
   6.8549E+00   6.9183E+00   3.2485E+04  0.2723
   6.9183E+00   6.9823E+00   3.1230E+04  0.2831
   6.9823E+00   7.0469E+00   3.0856E+04  0.2716
   7.0469E+00   7.1121E+00   4.5115E+04  0.2272
   7.1121E+00   7.1779E+00   4.2953E+04  0.2348
   7.1779E+00   7.2444E+00   4.6968E+04  0.2184
   7.2444E+00   7.3114E+00   6.1429E+04  0.1902
   7.3114E+00   7.3790E+00   5.6964E+04  0.2104
   7.3790E+00   7.4473E+00   3.3148E+04  0.2595
   7.4473E+00   7.5162E+00   2.0428E+04  0.3370
   7.5162E+00   7.5858E+00   2.9639E+04  0.2814
   7.5858E+00   7.6560E+00   4.8532E+04  0.2194
   7.6560E+00   7.7268E+00   4.4900E+04  0.2381
   7.7268E+00   7.7983E+00   2.7846E+04  0.2985
   7.7983E+00   7.8705E+00   5.8013E+04  0.2108
   7.8705E+00   7.9433E+00   3.9957E+04  0.2479
   7.9433E+00   8.0168E+00   3.8887E+04  0.2575
   8.0168E+00   8.0910E+00   0.0000E+00  0.0000
   8.0910E+00   8.1658E+00   0.0000E+00  0.0000
   8.1658E+00   8.2414E+00   0.0000E+00  0.0000
   8.2414E+00   8.3176E+00   0.0000E+00  0.0000
   8.3176E+00   8.3946E+00   0.0000E+00  0.0000
   8.3946E+00   8.4723E+00   0.0000E+00  0.0000
   8.4723E+00   8.5507E+00   0.0000E+00  0.0000
   8.5507E+00   8.6298E+00   0.0000E+00  0.0000
   8.6298E+00   8.7096E+00   3.4718E+03  1.0000
   8.7096E+00   8.7902E+00   0.0000E+00  0.0000
   8.7902E+00   8.8716E+00   0.0000E+00  0.0000
   8.8716E+00   8.9536E+00   0.0000E+00  0.0000
   8.9536E+00   9.0365E+00   0.0000E+00  0.0000
   9.0365E+00   9.1201E+00   0.0000E+00  0.0000
   9.1201E+00   9.2045E+00   0.0000E+00  0.0000
   9.2045E+00   9.2897E+00   0.0000E+00  0.0000
   9.2897E+00   9.3756E+00   0.0000E+00  0.0000
   9.3756E+00   9.4624E+00   0.0000E+00  0.0000
   9.4624E+00   9.5499E+00   0.0000E+00  0.0000
   9.5499E+00   9.6383E+00   0.0000E+00  0.0000
   9.6383E+00   9.7275E+00   0.0000E+00  0.0000
   9.7275E+00   9.8175E+00   0.0000E+00  0.0000
   9.8175E+00   9.9083E+00   0.0000E+00  0.0000
   9.9083E+00   1.0000E+01   0.0000E+00  0.0000

#   sum over                 1.9154E+08

'no. =  4, (ix,iy,iz) = (  1,  1,  4)'
msuc: {\huge [t-track] in xyz mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
   vol  &=&   7.0000E+00 [cm^3]
  xmin  &=&  -1.0000E+00 [cm]
  xmax  &=&   1.0000E+00 [cm]
  ymin  &=&  -1.0000E+00 [cm]
  ymax  &=&   1.0000E+00 [cm]
  zmin  &=&   2.2500E+00 [cm]
  zmax  &=&   4.0000E+00 [cm]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  5   ix  =  1   iy  =  1   iz  =  5
#   x = (  -1.0000E+00  -   1.0000E+00  )
#   y = (  -1.0000E+00  -   1.0000E+00  )
#   z = (   4.0000E+00  -   5.7500E+00  )

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlog ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l   n 
#  e-lower      e-upper      photon      r.err 
   1.0000E-03   1.0093E-03   0.0000E+00  0.0000
   1.0093E-03   1.0186E-03   0.0000E+00  0.0000
   1.0186E-03   1.0280E-03   0.0000E+00  0.0000
   1.0280E-03   1.0375E-03   0.0000E+00  0.0000
   1.0375E-03   1.0471E-03   0.0000E+00  0.0000
   1.0471E-03   1.0568E-03   0.0000E+00  0.0000
   1.0568E-03   1.0666E-03   0.0000E+00  0.0000
   1.0666E-03   1.0765E-03   0.0000E+00  0.0000
   1.0765E-03   1.0864E-03   0.0000E+00  0.0000
   1.0864E-03   1.0965E-03   0.0000E+00  0.0000
   1.0965E-03   1.1066E-03   0.0000E+00  0.0000
   1.1066E-03   1.1169E-03   0.0000E+00  0.0000
   1.1169E-03   1.1272E-03   0.0000E+00  0.0000
   1.1272E-03   1.1376E-03   0.0000E+00  0.0000
   1.1376E-03   1.1482E-03   0.0000E+00  0.0000
   1.1482E-03   1.1588E-03   0.0000E+00  0.0000
   1.1588E-03   1.1695E-03   0.0000E+00  0.0000
   1.1695E-03   1.1803E-03   0.0000E+00  0.0000
   1.1803E-03   1.1912E-03   0.0000E+00  0.0000
   1.1912E-03   1.2023E-03   0.0000E+00  0.0000
   1.2023E-03   1.2134E-03   0.0000E+00  0.0000
   1.2134E-03   1.2246E-03   0.0000E+00  0.0000
   1.2246E-03   1.2359E-03   0.0000E+00  0.0000
   1.2359E-03   1.2474E-03   0.0000E+00  0.0000
   1.2474E-03   1.2589E-03   0.0000E+00  0.0000
   1.2589E-03   1.2706E-03   0.0000E+00  0.0000
   1.2706E-03   1.2823E-03   0.0000E+00  0.0000
   1.2823E-03   1.2942E-03   0.0000E+00  0.0000
   1.2942E-03   1.3062E-03   0.0000E+00  0.0000
   1.3062E-03   1.3183E-03   0.0000E+00  0.0000
   1.3183E-03   1.3305E-03   0.0000E+00  0.0000
   1.3305E-03   1.3428E-03   0.0000E+00  0.0000
   1.3428E-03   1.3552E-03   0.0000E+00  0.0000
   1.3552E-03   1.3677E-03   0.0000E+00  0.0000
   1.3677E-03   1.3804E-03   0.0000E+00  0.0000
   1.3804E-03   1.3932E-03   0.0000E+00  0.0000
   1.3932E-03   1.4060E-03   0.0000E+00  0.0000
   1.4060E-03   1.4191E-03   0.0000E+00  0.0000
   1.4191E-03   1.4322E-03   0.0000E+00  0.0000
   1.4322E-03   1.4454E-03   0.0000E+00  0.0000
   1.4454E-03   1.4588E-03   0.0000E+00  0.0000
   1.4588E-03   1.4723E-03   0.0000E+00  0.0000
   1.4723E-03   1.4859E-03   0.0000E+00  0.0000
   1.4859E-03   1.4997E-03   0.0000E+00  0.0000
   1.4997E-03   1.5136E-03   0.0000E+00  0.0000
   1.5136E-03   1.5276E-03   0.0000E+00  0.0000
   1.5276E-03   1.5417E-03   0.0000E+00  0.0000
   1.5417E-03   1.5560E-03   0.0000E+00  0.0000
   1.5560E-03   1.5704E-03   0.0000E+00  0.0000
   1.5704E-03   1.5849E-03   0.0000E+00  0.0000
   1.5849E-03   1.5996E-03   0.0000E+00  0.0000
   1.5996E-03   1.6144E-03   0.0000E+00  0.0000
   1.6144E-03   1.6293E-03   0.0000E+00  0.0000
   1.6293E-03   1.6444E-03   0.0000E+00  0.0000
   1.6444E-03   1.6596E-03   0.0000E+00  0.0000
   1.6596E-03   1.6749E-03   0.0000E+00  0.0000
   1.6749E-03   1.6904E-03   0.0000E+00  0.0000
   1.6904E-03   1.7061E-03   0.0000E+00  0.0000
   1.7061E-03   1.7219E-03   0.0000E+00  0.0000
   1.7219E-03   1.7378E-03   0.0000E+00  0.0000
   1.7378E-03   1.7539E-03   0.0000E+00  0.0000
   1.7539E-03   1.7701E-03   0.0000E+00  0.0000
   1.7701E-03   1.7865E-03   0.0000E+00  0.0000
   1.7865E-03   1.8030E-03   0.0000E+00  0.0000
   1.8030E-03   1.8197E-03   0.0000E+00  0.0000
   1.8197E-03   1.8365E-03   0.0000E+00  0.0000
   1.8365E-03   1.8535E-03   0.0000E+00  0.0000
   1.8535E-03   1.8707E-03   0.0000E+00  0.0000
   1.8707E-03   1.8880E-03   0.0000E+00  0.0000
   1.8880E-03   1.9055E-03   0.0000E+00  0.0000
   1.9055E-03   1.9231E-03   0.0000E+00  0.0000
   1.9231E-03   1.9409E-03   0.0000E+00  0.0000
   1.9409E-03   1.9588E-03   0.0000E+00  0.0000
   1.9588E-03   1.9770E-03   0.0000E+00  0.0000
   1.9770E-03   1.9953E-03   0.0000E+00  0.0000
   1.9953E-03   2.0137E-03   0.0000E+00  0.0000
   2.0137E-03   2.0324E-03   0.0000E+00  0.0000
   2.0324E-03   2.0512E-03   0.0000E+00  0.0000
   2.0512E-03   2.0701E-03   0.0000E+00  0.0000
   2.0701E-03   2.0893E-03   0.0000E+00  0.0000
   2.0893E-03   2.1086E-03   0.0000E+00  0.0000
   2.1086E-03   2.1281E-03   0.0000E+00  0.0000
   2.1281E-03   2.1478E-03   0.0000E+00  0.0000
   2.1478E-03   2.1677E-03   0.0000E+00  0.0000
   2.1677E-03   2.1878E-03   0.0000E+00  0.0000
   2.1878E-03   2.2080E-03   0.0000E+00  0.0000
   2.2080E-03   2.2284E-03   0.0000E+00  0.0000
   2.2284E-03   2.2491E-03   0.0000E+00  0.0000
   2.2491E-03   2.2699E-03   0.0000E+00  0.0000
   2.2699E-03   2.2909E-03   0.0000E+00  0.0000
   2.2909E-03   2.3121E-03   0.0000E+00  0.0000
   2.3121E-03   2.3335E-03   0.0000E+00  0.0000
   2.3335E-03   2.3550E-03   0.0000E+00  0.0000
   2.3550E-03   2.3768E-03   0.0000E+00  0.0000
   2.3768E-03   2.3988E-03   0.0000E+00  0.0000
   2.3988E-03   2.4210E-03   0.0000E+00  0.0000
   2.4210E-03   2.4434E-03   0.0000E+00  0.0000
   2.4434E-03   2.4660E-03   0.0000E+00  0.0000
   2.4660E-03   2.4889E-03   0.0000E+00  0.0000
   2.4889E-03   2.5119E-03   0.0000E+00  0.0000
   2.5119E-03   2.5351E-03   0.0000E+00  0.0000
   2.5351E-03   2.5586E-03   0.0000E+00  0.0000
   2.5586E-03   2.5823E-03   0.0000E+00  0.0000
   2.5823E-03   2.6062E-03   0.0000E+00  0.0000
   2.6062E-03   2.6303E-03   0.0000E+00  0.0000
   2.6303E-03   2.6546E-03   0.0000E+00  0.0000
   2.6546E-03   2.6792E-03   0.0000E+00  0.0000
   2.6792E-03   2.7040E-03   0.0000E+00  0.0000
   2.7040E-03   2.7290E-03   0.0000E+00  0.0000
   2.7290E-03   2.7542E-03   0.0000E+00  0.0000
   2.7542E-03   2.7797E-03   0.0000E+00  0.0000
   2.7797E-03   2.8054E-03   0.0000E+00  0.0000
   2.8054E-03   2.8314E-03   0.0000E+00  0.0000
   2.8314E-03   2.8576E-03   0.0000E+00  0.0000
   2.8576E-03   2.8840E-03   0.0000E+00  0.0000
   2.8840E-03   2.9107E-03   0.0000E+00  0.0000
   2.9107E-03   2.9376E-03   0.0000E+00  0.0000
   2.9376E-03   2.9648E-03   0.0000E+00  0.0000
   2.9648E-03   2.9923E-03   0.0000E+00  0.0000
   2.9923E-03   3.0200E-03   0.0000E+00  0.0000
   3.0200E-03   3.0479E-03   0.0000E+00  0.0000
   3.0479E-03   3.0761E-03   0.0000E+00  0.0000
   3.0761E-03   3.1046E-03   0.0000E+00  0.0000
   3.1046E-03   3.1333E-03   0.0000E+00  0.0000
   3.1333E-03   3.1623E-03   0.0000E+00  0.0000
   3.1623E-03   3.1915E-03   0.0000E+00  0.0000
   3.1915E-03   3.2211E-03   0.0000E+00  0.0000
   3.2211E-03   3.2509E-03   0.0000E+00  0.0000
