[ T-Cross ]
    title = [t-cross] in r-z mesh
     mesh =  r-z            # mesh type is r-z scoring mesh
       x0 =   0.000000      # center x-position of r-z mesh
       y0 =   0.000000      # center y-position of r-z mesh
   r-type =    2            # r-mesh is linear given by rmin, rmax and nr
     rmin =   0.000000      # minimum value of r-mesh points
     rmax =   30.00000      # maximum value of r-mesh points
#    rdel =   1.000000      # mesh width of r-mesh points
       nr =     30          # number of r-mesh points
#    data = ( r(i), i = 1, nr + 1 )
#           0.00000E+00  1.00000E+00  2.00000E+00  3.00000E+00  4.00000E+00
#           5.00000E+00  6.00000E+00  7.00000E+00  8.00000E+00  9.00000E+00
#           1.00000E+01  1.10000E+01  1.20000E+01  1.30000E+01  1.40000E+01
#           1.50000E+01  1.60000E+01  1.70000E+01  1.80000E+01  1.90000E+01
#           2.00000E+01  2.10000E+01  2.20000E+01  2.30000E+01  2.40000E+01
#           2.50000E+01  2.60000E+01  2.70000E+01  2.80000E+01  2.90000E+01
#           3.00000E+01
   z-type =    1            # z-mesh is given by the below data
       nz =      0          # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
            0.00000E+00
   e-type =    1            # e-mesh is given by the below data
       ne =      3          # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
            0.00000E+00  5.00000E-07  1.00000E-02  2.00000E+01
   1.3000E+01   1.4000E+01   1.9246E+07  0.0973
   1.4000E+01   1.5000E+01   1.6117E+07  0.1031
   1.5000E+01   1.6000E+01   1.7564E+07  0.1156
   1.6000E+01   1.7000E+01   1.9450E+07  0.0872
   1.7000E+01   1.8000E+01   1.8331E+07  0.1212
   1.8000E+01   1.9000E+01   1.8400E+07  0.1019
   1.9000E+01   2.0000E+01   1.3836E+07  0.0930
   2.0000E+01   2.1000E+01   1.8606E+07  0.1186
   2.1000E+01   2.2000E+01   1.3448E+07  0.0916
   2.2000E+01   2.3000E+01   1.6682E+07  0.0875
   2.3000E+01   2.4000E+01   1.6654E+07  0.1045
   2.4000E+01   2.5000E+01   1.5169E+07  0.0884
   2.5000E+01   2.6000E+01   1.7292E+07  0.0986
   2.6000E+01   2.7000E+01   1.4323E+07  0.0896
   2.7000E+01   2.8000E+01   1.3888E+07  0.0858
   2.8000E+01   2.9000E+01   1.2185E+07  0.1052
   2.9000E+01   3.0000E+01   9.6250E+06  0.0990

#   sum over    2.8274E+03   2.6441E+07

'no. =  3,  iz surf =  1,   ie =  3'
msuc: {\huge [t-cross] in r-z mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
  z surface crossing
  z     &=&   0.0000E+00 [cm]
  emin  &=&   1.0000E-02 [MeV]
  emax  &=&   2.0000E+01 [MeV]
 tot area  &=&   2.8274E+03 [cm^2]
e:
 
# Information for Restart Calculation
# This calculation was restarted using r_FluxDist_CollimatorAperture_Neutron.dat
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 1.46331277294588673E-10 # Total source weight or Total source weight / maxcas
# resc3  = 1.45000000000000000E+03 # Total history number or Total batch number
# maxcas =        1000 # History / Batch, only used for istdev=1
# rijklst=  -1.9519107343089985E-278 # Next initial random number
# bitrseed = 1000011001000110001001001111111000100010000001000101000101010110
