[ T-Cross ]
    title = [t-cross] in r-z mesh
     mesh =  r-z            # mesh type is r-z scoring mesh
       x0 =   0.000000      # center x-position of r-z mesh
       y0 =   0.000000      # center y-position of r-z mesh
   r-type =    2            # r-mesh is linear given by rmin, rmax and nr
     rmin =   0.000000      # minimum value of r-mesh points
     rmax =   30.00000      # maximum value of r-mesh points
#    rdel =   1.000000      # mesh width of r-mesh points
       nr =     30          # number of r-mesh points
#    data = ( r(i), i = 1, nr + 1 )
#           0.00000E+00  1.00000E+00  2.00000E+00  3.00000E+00  4.00000E+00
#           5.00000E+00  6.00000E+00  7.00000E+00  8.00000E+00  9.00000E+00
#           1.00000E+01  1.10000E+01  1.20000E+01  1.30000E+01  1.40000E+01
#           1.50000E+01  1.60000E+01  1.70000E+01  1.80000E+01  1.90000E+01
#           2.00000E+01  2.10000E+01  2.20000E+01  2.30000E+01  2.40000E+01
#           2.50000E+01  2.60000E+01  2.70000E+01  2.80000E+01  2.90000E+01
#           3.00000E+01
   z-type =    1            # z-mesh is given by the below data
       nz =      0          # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
            0.00000E+00
   e-type =    1            # e-mesh is given by the below data
       ne =      3          # number of e-mesh points
#    data = ( e(i), i = 1, ne + 1 )
            0.00000E+00  5.00000E-07  1.00000E-02  2.00000E+01
   1.3000E+01   1.4000E+01   2.1456E+07  0.0998
   1.4000E+01   1.5000E+01   1.7179E+07  0.1066
   1.5000E+01   1.6000E+01   1.9781E+07  0.1199
   1.6000E+01   1.7000E+01   2.2039E+07  0.0894
   1.7000E+01   1.8000E+01   1.9644E+07  0.1208
   1.8000E+01   1.9000E+01   2.0433E+07  0.0969
   1.9000E+01   2.0000E+01   1.6181E+07  0.0933
   2.0000E+01   2.1000E+01   2.1198E+07  0.1222
   2.1000E+01   2.2000E+01   1.5304E+07  0.0938
   2.2000E+01   2.3000E+01   1.8460E+07  0.0914
   2.3000E+01   2.4000E+01   1.7800E+07  0.0939
   2.4000E+01   2.5000E+01   1.6735E+07  0.0921
   2.5000E+01   2.6000E+01   1.9509E+07  0.1020
   2.6000E+01   2.7000E+01   1.6531E+07  0.0909
   2.7000E+01   2.8000E+01   1.5556E+07  0.0891
   2.8000E+01   2.9000E+01   1.4051E+07  0.1072
   2.9000E+01   3.0000E+01   1.0796E+07  0.1023

#   sum over    2.8274E+03   2.8433E+07

'no. =  3,  iz surf =  1,   ie =  3'
msuc: {\huge [t-cross] in r-z mesh}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.24}
wt: s(0.7)
\vspace{-3}
  z surface crossing
  z     &=&   0.0000E+00 [cm]
  emin  &=&   1.0000E-02 [MeV]
  emax  &=&   2.0000E+01 [MeV]
 tot area  &=&   2.8274E+03 [cm^2]
e:
 
# Information for Restart Calculation
# This calculation was restarted using r_FluxDist_CollimatorAperture_Neutron.dat
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 1.23523781661139287E-10 # Total source weight or Total source weight / maxcas
# resc3  = 1.22400000000000000E+03 # Total history number or Total batch number
# maxcas =        1000 # History / Batch, only used for istdev=1
# rijklst=  -2.7435611013660274E+124 # Next initial random number
# bitrseed = 1101100111000100110000000101100010100101000111101001001100011010
